log_id,production_date,shift,equipment_id,product_code,planned_quantity,actual_quantity,good_quantity,defect_quantity,planned_time_min,actual_operating_time_min,setup_time_min,operator_id
LOG-00933,2024-02-23,야간,EQ-A04,PRD-003,979,605,601.0,4,480,288.7,20.0,OP-004
LOG-00934,2024-02-23,야간,EQ-B01,PRD-001,816,765,747.0,18,480,409.0,25.0,OP-003
LOG-00935,2024-02-23,야간,EQ-B02,PRD-002,544,505,494.0,11,480,402.1,25.0,OP-006
LOG-00936,2024-02-23,야간,EQ-B03,PRD-005,408,401,391.0,10,480,430.9,20.0,OP-003
LOG-00937,2024-02-23,야간,EQ-B04,PRD-006,1224,1109,1108.0,1,480,406.4,30.0,OP-012
LOG-00938,2024-02-23,야간,EQ-C01,PRD-003,979,911,903.0,8,480,416.9,15.0,OP-003
LOG-00939,2024-02-23,야간,EQ-C02,PRD-003,979,873,867.0,6,480,381.0,25.0,OP-018
LOG-00940,2024-02-23,야간,EQ-C03,PRD-005,408,384,,12,480,415.3,20.0,OP-010
LOG-00941,2024-02-23,야간,EQ-C04,PRD-003,979,909,894.0,15,480,379.0,30.0,OP-006
LOG-00942,2024-02-24,주간,EQ-A01,PRD-002,544,460,453.0,7,480,401.5,20.0,OP-017
LOG-00943,2024-02-24,주간,EQ-A02,PRD-001,816,717,710.0,7,480,400.2,20.0,OP-004
LOG-00944,2024-02-24,주간,EQ-A03,PRD-004,699,444,,15,480,309.7,15.0,OP-005
LOG-00945,2024-02-24,주간,EQ-A04,PRD-003,979,813,799.0,14,480,370.6,15.0,OP-016
LOG-00946,2024-02-24,주간,EQ-B01,PRD-001,816,775,759.0,16,480,403.9,15.0,OP-012
LOG-00947,2024-02-24,주간,EQ-B02,PRD-003,979,897,885.0,12,480,406.5,20.0,OP-019
LOG-00948,2024-02-24,주간,EQ-B03,PRD-005,408,385,379.0,6,480,416.0,25.0,OP-015
LOG-00949,2024-02-24,주간,EQ-B04,PRD-003,979,988,987.0,1,480,418.2,20.0,OP-020
LOG-00950,2024-02-24,주간,EQ-C01,PRD-001,816,817,800.0,17,480,460.2,15.0,OP-003
LOG-00951,2024-02-24,주간,EQ-C02,PRD-002,544,485,474.0,11,480,381.3,25.0,OP-013
LOG-00952,2024-02-24,주간,EQ-C03,PRD-005,408,364,352.0,12,480,391.5,20.0,OP-017
LOG-00953,2024-02-24,주간,EQ-C04,PRD-006,1224,1125,1102.0,23,480,395.2,25.0,OP-014
LOG-00954,2024-02-26,주간,EQ-A01,PRD-003,979,825,821.0,4,480,380.5,15.0,OP-003
LOG-00955,2024-02-26,주간,EQ-A02,PRD-001,816,642,631.0,11,480,361.4,20.0,OP-011
LOG-00956,2024-02-26,주간,EQ-A03,PRD-004,699,433,415.0,18,480,293.2,30.0,OP-015
LOG-00957,2024-02-26,주간,EQ-A04,PRD-006,1224,1062,1044.0,18,480,388.9,30.0,OP-017
LOG-00958,2024-02-26,주간,EQ-B01,PRD-002,544,474,464.0,10,480,377.9,40.0,OP-005
LOG-00959,2024-02-26,주간,EQ-B02,PRD-003,979,896,889.0,7,480,411.8,20.0,OP-019
LOG-00960,2024-02-26,주간,EQ-B03,PRD-004,699,735,721.0,14,480,455.2,20.0,OP-005
LOG-00961,2024-02-26,주간,EQ-B04,PRD-006,1224,1163,1139.0,24,480,391.2,15.0,OP-017
LOG-00962,2024-02-26,주간,EQ-C01,PRD-001,816,688,674.0,14,480,393.3,15.0,OP-004
LOG-00963,2024-02-26,주간,EQ-C02,PRD-003,979,836,829.0,7,480,401.2,20.0,OP-005
LOG-00964,2024-02-26,주간,EQ-C03,PRD-005,408,401,387.0,14,480,445.7,25.0,OP-006
LOG-00965,2024-02-26,야간,EQ-A01,PRD-001,816,628,614.0,14,480,367.1,20.0,OP-011
LOG-00966,2024-02-26,야간,EQ-A02,PRD-003,979,721,711.0,10,480,333.4,30.0,OP-008
LOG-00967,2024-02-26,야간,EQ-A03,PRD-005,408,325,312.0,13,480,362.0,20.0,OP-017
LOG-00968,2024-02-26,야간,EQ-A04,PRD-006,1224,1061,1043.0,18,480,388.4,15.0,OP-003
LOG-00969,2024-02-26,야간,EQ-B01,PRD-002,544,525,517.0,8,480,419.4,30.0,OP-007
LOG-00970,2024-02-26,야간,EQ-B02,PRD-003,979,1019,1010.0,9,480,446.1,15.0,OP-018
LOG-00971,2024-02-26,야간,EQ-B03,PRD-005,408,417,409.0,8,480,417.5,25.0,OP-005
LOG-00972,2024-02-26,야간,EQ-B04,PRD-006,1224,1169,1155.0,14,480,404.2,25.0,OP-020
LOG-00973,2024-02-26,야간,EQ-C01,PRD-003,979,867,860.0,7,480,396.7,30.0,OP-003
LOG-00974,2024-02-26,야간,EQ-C02,PRD-003,979,719,711.0,8,480,352.4,30.0,OP-006
LOG-00975,2024-02-26,야간,EQ-C03,PRD-004,699,608,590.0,18,480,381.4,25.0,OP-006
LOG-00976,2024-02-27,주간,EQ-A01,PRD-003,979,692,679.0,13,480,324.9,30.0,OP-020
LOG-00977,2024-02-27,주간,EQ-A02,PRD-003,979,734,,5,480,348.5,30.0,OP-020
LOG-00978,2024-02-27,주간,EQ-A03,PRD-005,408,296,286.0,10,480,346.5,15.0,OP-019
LOG-00979,2024-02-27,주간,EQ-A04,PRD-003,979,828,825.0,3,480,393.3,15.0,OP-001
LOG-00980,2024-02-27,주간,EQ-B01,PRD-001,816,790,780.0,10,480,413.8,15.0,OP-002
LOG-00981,2024-02-27,주간,EQ-B02,PRD-003,979,925,922.0,3,480,421.1,25.0,OP-019
LOG-00982,2024-02-27,주간,EQ-B03,PRD-005,408,396,388.0,8,480,434.6,15.0,OP-007
LOG-00983,2024-02-27,주간,EQ-B04,PRD-006,1224,1202,1190.0,12,480,400.9,20.0,OP-020
LOG-00984,2024-02-27,주간,EQ-C01,PRD-003,979,818,804.0,14,480,376.1,15.0,OP-001
LOG-00985,2024-02-27,주간,EQ-C02,PRD-002,544,502,493.0,9,480,440.7,30.0,OP-018
LOG-00986,2024-02-27,주간,EQ-C03,PRD-005,408,364,355.0,9,480,391.8,25.0,OP-010
LOG-00987,2024-02-27,주간,EQ-C04,PRD-006,1224,1179,1153.0,26,480,410.5,20.0,OP-008
LOG-00988,2024-02-27,야간,EQ-A01,PRD-003,979,791,783.0,8,480,358.2,15.0,OP-013
LOG-00989,2024-02-27,야간,EQ-A02,PRD-002,544,425,389.0,36,480,358.6,15.0,OP-015
LOG-00990,2024-02-27,야간,EQ-A03,PRD-004,699,495,480.0,15,480,356.5,20.0,OP-002
LOG-00991,2024-02-27,야간,EQ-A04,PRD-003,979,666,652.0,14,480,337.8,25.0,OP-015
LOG-00992,2024-02-27,야간,EQ-B01,PRD-002,544,529,523.0,6,480,424.0,25.0,OP-016
LOG-00993,2024-02-27,야간,EQ-B02,PRD-002,544,556,550.0,6,480,419.0,15.0,OP-007
LOG-00994,2024-02-27,야간,EQ-B03,PRD-005,408,372,360.0,12,480,394.2,20.0,OP-020
LOG-00995,2024-02-27,야간,EQ-B04,PRD-003,979,799,790.0,9,480,350.5,25.0,OP-011
LOG-00996,2024-02-27,야간,EQ-C01,PRD-003,979,756,752.0,4,480,346.7,20.0,OP-011
LOG-00997,2024-02-27,야간,EQ-C02,PRD-003,979,833,825.0,8,480,392.2,20.0,OP-012
LOG-00998,2024-02-27,야간,EQ-C03,PRD-005,408,393,383.0,10,480,406.4,15.0,OP-005
LOG-00999,2024-02-28,주간,EQ-A01,PRD-002,544,445,435.0,10,480,409.1,15.0,OP-017
LOG-01000,2024-02-28,주간,EQ-A02,PRD-003,979,736,735.0,1,480,361.1,,OP-004
LOG-01001,2024-02-28,주간,EQ-A03,PRD-005,408,349,,10,480,399.3,15.0,OP-008
LOG-01002,2024-02-28,주간,EQ-A04,PRD-006,1224,985,975.0,10,480,395.5,20.0,OP-004
LOG-01003,2024-02-28,주간,EQ-B03,PRD-005,408,388,380.0,8,480,391.1,20.0,OP-015
LOG-01004,2024-02-28,주간,EQ-B04,PRD-003,979,969,957.0,12,480,430.5,15.0,OP-005
LOG-01005,2024-02-28,주간,EQ-C01,PRD-001,816,757,739.0,18,480,421.7,15.0,OP-002
LOG-01006,2024-02-28,주간,EQ-C02,PRD-002,544,517,507.0,10,480,414.2,25.0,OP-013
LOG-01007,2024-02-28,주간,EQ-C03,PRD-005,408,321,310.0,11,480,369.7,15.0,OP-008
LOG-01008,2024-02-28,주간,EQ-C04,PRD-003,979,870,858.0,12,480,418.2,30.0,OP-011
LOG-01009,2024-02-28,야간,EQ-A02,PRD-003,979,813,793.0,20,480,379.9,25.0,OP-011
LOG-01010,2024-02-28,야간,EQ-A03,PRD-004,699,492,474.0,18,480,319.1,30.0,OP-006
LOG-01011,2024-02-28,야간,EQ-A04,PRD-006,1224,877,857.0,20,480,351.5,30.0,OP-017
LOG-01012,2024-02-28,야간,EQ-B01,PRD-002,544,523,512.0,11,480,392.9,25.0,OP-016
LOG-01013,2024-02-28,야간,EQ-B02,PRD-002,544,485,474.0,11,480,389.0,15.0,OP-016
LOG-01014,2024-02-28,야간,EQ-B03,PRD-004,699,676,660.0,16,480,420.6,25.0,OP-003
LOG-01015,2024-02-28,야간,EQ-B04,PRD-006,1224,1361,1352.0,9,480,460.2,15.0,OP-017
LOG-01016,2024-02-28,야간,EQ-C01,PRD-002,544,483,476.0,7,480,374.9,30.0,OP-008
LOG-01017,2024-02-28,야간,EQ-C02,PRD-001,816,693,678.0,15,480,385.6,20.0,OP-019
LOG-01018,2024-02-28,야간,EQ-C03,PRD-005,408,356,344.0,12,480,401.0,20.0,OP-002
LOG-01019,2024-02-28,야간,EQ-C04,PRD-003,979,826,817.0,9,480,386.5,20.0,OP-010
LOG-01020,2024-02-29,주간,EQ-A01,PRD-002,544,446,432.0,14,480,387.3,25.0,OP-020
LOG-01021,2024-02-29,주간,EQ-A02,PRD-003,979,735,,12,480,344.7,20.0,OP-016
LOG-01022,2024-02-29,주간,EQ-A03,PRD-005,408,271,261.0,10,480,308.2,30.0,OP-018
LOG-01023,2024-02-29,주간,EQ-A04,PRD-003,979,908,894.0,14,480,408.7,15.0,OP-004
LOG-01024,2024-02-29,주간,EQ-B01,PRD-002,544,571,560.0,11,480,441.8,15.0,OP-005
LOG-01025,2024-02-29,주간,EQ-B02,PRD-002,544,520,511.0,9,480,410.2,25.0,OP-012
LOG-01026,2024-02-29,주간,EQ-B03,PRD-005,408,406,396.0,10,480,448.8,25.0,OP-012
LOG-01027,2024-02-29,주간,EQ-B04,PRD-003,979,1009,994.0,15,480,443.6,15.0,OP-013
LOG-01028,2024-02-29,주간,EQ-C02,PRD-001,816,790,774.0,16,480,416.8,15.0,OP-019
LOG-01029,2024-02-29,주간,EQ-C03,PRD-004,699,590,576.0,14,480,380.3,20.0,OP-012
LOG-01030,2024-02-29,주간,EQ-C04,PRD-006,1224,1080,1068.0,12,480,411.7,25.0,OP-003
LOG-01031,2024-02-29,야간,EQ-A01,PRD-002,544,375,367.0,8,480,331.6,30.0,OP-017
LOG-01032,2024-02-29,야간,EQ-A02,PRD-002,544,428,415.0,13,480,356.6,,OP-018
LOG-01033,2024-02-29,야간,EQ-A03,PRD-005,408,254,241.0,13,480,302.8,20.0,OP-020
LOG-01034,2024-02-29,야간,EQ-A04,PRD-003,979,760,752.0,8,480,358.1,15.0,OP-005
LOG-01035,2024-02-29,야간,EQ-B01,PRD-001,816,783,776.0,7,480,398.0,15.0,OP-013
LOG-01036,2024-02-29,야간,EQ-B02,PRD-002,544,467,460.0,7,480,370.2,15.0,OP-011
LOG-01037,2024-02-29,야간,EQ-B03,PRD-005,408,392,388.0,4,480,427.5,15.0,OP-005
LOG-01038,2024-02-29,야간,EQ-B04,PRD-003,979,987,976.0,11,480,431.1,20.0,OP-020
LOG-01039,2024-02-29,야간,EQ-C01,PRD-003,979,825,815.0,10,480,370.0,20.0,OP-013
LOG-01040,2024-02-29,야간,EQ-C02,PRD-003,979,823,815.0,8,480,,20.0,OP-002
LOG-01041,2024-02-29,야간,EQ-C03,PRD-004,699,615,593.0,22,480,391.3,20.0,OP-002
LOG-01042,2024-02-29,야간,EQ-C04,PRD-003,979,852,845.0,7,480,377.9,20.0,OP-011
LOG-01043,2024-03-01,주간,EQ-A01,PRD-002,544,402,394.0,8,480,365.4,25.0,OP-017
LOG-01044,2024-03-01,주간,EQ-A02,PRD-002,544,487,477.0,10,480,406.7,15.0,OP-005
LOG-01045,2024-03-01,주간,EQ-A03,PRD-004,699,473,455.0,18,480,312.2,20.0,OP-011
LOG-01046,2024-03-01,주간,EQ-A04,PRD-006,1224,961,950.0,11,480,376.9,15.0,OP-006
LOG-01047,2024-03-01,주간,EQ-B01,PRD-002,544,117,114.0,3,480,460.2,15.0,OP-020
LOG-01048,2024-03-01,주간,EQ-B02,PRD-003,979,997,989.0,8,480,434.2,15.0,OP-010
LOG-01049,2024-03-01,주간,EQ-B03,PRD-005,408,404,396.0,8,480,409.8,20.0,OP-017
LOG-01050,2024-03-01,주간,EQ-B04,PRD-006,1224,1023,1015.0,8,480,363.7,15.0,OP-019
LOG-01051,2024-03-01,주간,EQ-C01,PRD-002,544,494,482.0,12,480,398.7,15.0,OP-016
LOG-01052,2024-03-01,주간,EQ-C02,PRD-001,816,741,733.0,8,480,378.9,15.0,OP-012
LOG-01053,2024-03-01,주간,EQ-C03,PRD-005,408,353,346.0,7,480,428.5,20.0,OP-004
LOG-01054,2024-03-01,주간,EQ-C04,PRD-006,1224,1039,1022.0,17,480,377.1,20.0,OP-019
LOG-01055,2024-03-01,야간,EQ-A01,PRD-002,544,456,444.0,12,480,377.0,20.0,OP-001
LOG-01056,2024-03-01,야간,EQ-A02,PRD-003,979,672,658.0,14,480,340.6,25.0,OP-016
LOG-01057,2024-03-01,야간,EQ-A03,PRD-005,408,279,267.0,12,480,328.3,25.0,OP-019
LOG-01058,2024-03-01,야간,EQ-A04,PRD-003,979,937,923.0,14,480,397.9,20.0,OP-002
LOG-01059,2024-03-01,야간,EQ-B01,PRD-003,979,837,826.0,11,480,414.7,30.0,OP-016
LOG-01060,2024-03-01,야간,EQ-B02,PRD-001,816,818,803.0,15,480,436.2,15.0,OP-017
LOG-01061,2024-03-01,야간,EQ-B04,PRD-006,1224,1198,1189.0,9,480,427.8,15.0,OP-005
LOG-01062,2024-03-01,야간,EQ-C01,PRD-003,979,800,793.0,7,480,371.3,30.0,OP-008
LOG-01063,2024-03-01,야간,EQ-C03,PRD-004,699,636,616.0,20,480,375.5,30.0,OP-019
LOG-01064,2024-03-01,야간,EQ-C04,PRD-003,979,819,805.0,14,480,383.5,,OP-007
LOG-01065,2024-03-02,주간,EQ-A01,PRD-001,816,581,572.0,9,480,340.8,40.0,OP-015
LOG-01066,2024-03-02,주간,EQ-A02,PRD-002,544,432,422.0,10,480,409.0,15.0,OP-014
LOG-01067,2024-03-02,주간,EQ-A03,PRD-004,699,519,502.0,17,480,370.0,25.0,OP-014
LOG-01068,2024-03-02,주간,EQ-A04,PRD-003,979,788,778.0,10,480,377.6,20.0,OP-014
LOG-01069,2024-03-02,주간,EQ-B01,PRD-003,979,960,949.0,11,480,419.3,40.0,OP-020
LOG-01070,2024-03-02,주간,EQ-B02,PRD-002,544,537,526.0,11,480,416.0,20.0,OP-002
LOG-01071,2024-03-02,주간,EQ-B04,PRD-003,979,957,952.0,5,480,448.9,20.0,OP-017
LOG-01072,2024-03-02,주간,EQ-C02,PRD-001,816,664,652.0,12,480,387.4,20.0,OP-018
LOG-01073,2024-03-02,주간,EQ-C03,PRD-005,408,343,332.0,11,480,378.9,20.0,OP-016
LOG-01074,2024-03-02,주간,EQ-C04,PRD-006,1224,1029,1021.0,8,480,400.9,25.0,OP-011
LOG-01075,2024-03-04,주간,EQ-A01,PRD-001,816,698,689.0,9,480,377.9,20.0,OP-015
LOG-01076,2024-03-04,주간,EQ-A02,PRD-003,979,685,681.0,4,480,369.4,20.0,OP-011
LOG-01077,2024-03-04,주간,EQ-A03,PRD-005,408,236,227.0,9,480,276.5,40.0,OP-009
LOG-01078,2024-03-04,주간,EQ-A04,PRD-006,1224,988,975.0,13,480,344.2,30.0,OP-007
LOG-01079,2024-03-04,주간,EQ-B01,PRD-001,816,792,786.0,6,480,424.6,15.0,OP-009
LOG-01080,2024-03-04,주간,EQ-B02,PRD-003,979,974,961.0,13,480,412.1,25.0,OP-010
LOG-01081,2024-03-04,주간,EQ-B03,PRD-004,699,634,625.0,9,480,413.4,30.0,OP-010
LOG-01082,2024-03-04,주간,EQ-B04,PRD-006,1224,1169,1164.0,5,480,404.7,40.0,OP-007
LOG-01083,2024-03-04,주간,EQ-C01,PRD-003,979,828,817.0,11,480,390.7,20.0,OP-016
LOG-01084,2024-03-04,주간,EQ-C02,PRD-002,544,433,428.0,5,480,373.8,30.0,OP-016
LOG-01085,2024-03-04,주간,EQ-C03,PRD-005,408,384,373.0,11,480,,15.0,OP-018
LOG-01086,2024-03-04,주간,EQ-C04,PRD-006,1224,1025,1010.0,15,480,385.7,40.0,OP-010
LOG-01087,2024-03-04,야간,EQ-A01,PRD-001,816,621,,14,480,370.9,20.0,OP-019
LOG-01088,2024-03-04,야간,EQ-A02,PRD-003,979,799,788.0,11,480,378.3,15.0,OP-018
LOG-01089,2024-03-04,야간,EQ-A03,PRD-005,408,306,,12,480,366.2,30.0,OP-013
LOG-01090,2024-03-04,야간,EQ-A04,PRD-006,1224,1012,1002.0,10,480,357.2,20.0,OP-005
LOG-01091,2024-03-04,야간,EQ-B02,PRD-002,544,519,512.0,7,480,404.4,15.0,OP-002
LOG-01092,2024-03-04,야간,EQ-B03,PRD-005,408,440,427.0,13,480,460.2,15.0,OP-003
LOG-01093,2024-03-04,야간,EQ-B04,PRD-006,1224,1178,,15,480,422.1,30.0,OP-015
LOG-01094,2024-03-04,야간,EQ-C01,PRD-003,979,793,786.0,7,480,383.4,20.0,OP-009
LOG-01095,2024-03-04,야간,EQ-C02,PRD-003,979,849,845.0,4,480,396.2,30.0,OP-016
LOG-01096,2024-03-04,야간,EQ-C04,PRD-003,979,804,792.0,12,480,361.4,30.0,OP-007
LOG-01097,2024-03-05,주간,EQ-A01,PRD-003,979,758,750.0,8,480,383.6,20.0,OP-009
LOG-01098,2024-03-05,주간,EQ-A02,PRD-003,979,156,152.0,4,480,372.8,15.0,OP-009
LOG-01099,2024-03-05,주간,EQ-A03,PRD-004,699,483,467.0,16,480,334.2,20.0,OP-004
LOG-01100,2024-03-05,주간,EQ-B01,PRD-003,979,934,924.0,10,480,416.7,15.0,OP-019
LOG-01101,2024-03-05,주간,EQ-B02,PRD-001,816,847,836.0,11,480,445.2,20.0,OP-008
LOG-01102,2024-03-05,주간,EQ-B03,PRD-004,699,720,713.0,7,480,420.4,25.0,OP-017
LOG-01103,2024-03-05,주간,EQ-B04,PRD-003,979,851,844.0,7,480,381.8,20.0,OP-008
LOG-01104,2024-03-05,주간,EQ-C01,PRD-001,816,757,741.0,16,480,445.6,15.0,OP-004
LOG-01105,2024-03-05,주간,EQ-C02,PRD-002,544,489,477.0,12,480,397.0,15.0,OP-011
LOG-01106,2024-03-05,주간,EQ-C03,PRD-005,408,412,398.0,14,480,419.9,20.0,OP-004
LOG-01107,2024-03-05,주간,EQ-C04,PRD-003,979,730,720.0,10,480,350.0,,OP-001
LOG-01108,2024-03-05,야간,EQ-A01,PRD-003,979,748,739.0,9,480,357.8,25.0,OP-006
LOG-01109,2024-03-05,야간,EQ-A02,PRD-002,544,412,399.0,13,480,345.3,15.0,OP-016
LOG-01110,2024-03-05,야간,EQ-A03,PRD-005,408,295,281.0,14,480,350.0,30.0,OP-007
LOG-01111,2024-03-05,야간,EQ-A04,PRD-006,1224,1042,1030.0,12,480,397.6,25.0,OP-011
LOG-01112,2024-03-05,야간,EQ-B01,PRD-002,544,431,419.0,12,480,347.5,40.0,OP-002
LOG-01113,2024-03-05,야간,EQ-B02,PRD-001,816,871,857.0,14,480,435.5,15.0,OP-019
LOG-01114,2024-03-05,야간,EQ-C01,PRD-001,816,712,710.0,2,480,400.3,15.0,OP-018
LOG-01115,2024-03-05,야간,EQ-C03,PRD-004,699,563,549.0,14,480,378.9,25.0,OP-006
LOG-01116,2024-03-05,야간,EQ-C04,PRD-006,1224,986,975.0,11,480,364.2,20.0,OP-006
LOG-01117,2024-03-06,주간,EQ-A01,PRD-001,816,621,609.0,12,480,356.0,25.0,OP-013
LOG-01118,2024-03-06,주간,EQ-A02,PRD-002,544,543,530.0,13,480,436.4,20.0,OP-006
LOG-01119,2024-03-06,주간,EQ-A03,PRD-005,408,276,265.0,11,480,301.2,15.0,OP-002
LOG-01120,2024-03-06,주간,EQ-A04,PRD-003,979,789,780.0,9,480,383.5,15.0,OP-010
LOG-01121,2024-03-06,주간,EQ-B01,PRD-003,979,954,948.0,6,480,433.8,15.0,OP-020
LOG-01122,2024-03-06,주간,EQ-B02,PRD-001,816,747,739.0,8,480,396.0,15.0,OP-011
LOG-01123,2024-03-06,주간,EQ-B03,PRD-005,408,379,368.0,11,480,386.5,20.0,OP-015
LOG-01124,2024-03-06,주간,EQ-B04,PRD-006,1224,1117,1102.0,15,480,409.6,25.0,OP-005
LOG-01125,2024-03-06,주간,EQ-C01,PRD-003,979,757,,5,480,357.4,25.0,OP-015
LOG-01126,2024-03-06,주간,EQ-C02,PRD-002,544,486,474.0,12,480,401.8,15.0,OP-007
LOG-01127,2024-03-06,주간,EQ-C03,PRD-004,699,670,651.0,19,480,425.3,15.0,OP-011
LOG-01128,2024-03-06,주간,EQ-C04,PRD-003,979,953,942.0,11,480,438.1,20.0,OP-015
LOG-01129,2024-03-06,야간,EQ-A01,PRD-003,979,717,707.0,10,480,359.7,40.0,OP-009
LOG-01130,2024-03-06,야간,EQ-A02,PRD-003,979,744,738.0,6,480,372.3,25.0,OP-006
LOG-01131,2024-03-06,야간,EQ-A04,PRD-003,979,851,845.0,6,480,396.0,15.0,OP-011
LOG-01132,2024-03-06,야간,EQ-B01,PRD-002,544,522,513.0,9,480,421.3,20.0,OP-019
LOG-01133,2024-03-06,야간,EQ-B02,PRD-003,979,921,912.0,9,480,413.8,20.0,OP-007
LOG-01134,2024-03-06,야간,EQ-B03,PRD-004,699,576,562.0,14,480,424.6,20.0,OP-020
LOG-01135,2024-03-06,야간,EQ-B04,PRD-006,1224,1209,1201.0,8,480,421.4,25.0,OP-014
LOG-01136,2024-03-06,야간,EQ-C01,PRD-003,979,850,843.0,7,480,418.5,20.0,OP-011
LOG-01137,2024-03-06,야간,EQ-C02,PRD-001,816,771,758.0,13,480,417.5,15.0,OP-013
LOG-01138,2024-03-06,야간,EQ-C03,PRD-004,699,600,582.0,18,480,369.9,20.0,OP-006
LOG-01139,2024-03-07,주간,EQ-A01,PRD-001,816,573,565.0,8,480,320.3,40.0,OP-016
LOG-01140,2024-03-07,주간,EQ-A02,PRD-002,544,434,424.0,10,480,370.6,15.0,OP-008
LOG-01141,2024-03-07,주간,EQ-A04,PRD-003,979,752,749.0,3,480,364.0,15.0,OP-009
LOG-01142,2024-03-07,주간,EQ-B01,PRD-002,544,517,510.0,7,480,417.0,15.0,OP-008
LOG-01143,2024-03-07,주간,EQ-B02,PRD-002,544,539,532.0,7,480,404.8,15.0,OP-009
LOG-01144,2024-03-07,주간,EQ-B03,PRD-005,408,392,383.0,9,480,425.7,15.0,OP-010
LOG-01145,2024-03-07,주간,EQ-B04,PRD-003,979,1043,1032.0,11,480,434.7,25.0,OP-009
LOG-01146,2024-03-07,주간,EQ-C01,PRD-003,979,801,798.0,3,480,366.6,30.0,OP-012
LOG-01147,2024-03-07,주간,EQ-C02,PRD-003,979,893,890.0,3,480,380.8,15.0,OP-008
LOG-01148,2024-03-07,주간,EQ-C03,PRD-004,699,679,659.0,20,480,413.1,20.0,OP-004
LOG-01149,2024-03-07,주간,EQ-C04,PRD-006,1224,1043,1028.0,15,480,386.8,25.0,OP-010
LOG-01150,2024-03-07,야간,EQ-A01,PRD-001,816,696,676.0,20,480,377.7,20.0,OP-013
LOG-01151,2024-03-07,야간,EQ-A02,PRD-003,979,813,806.0,7,480,395.4,25.0,OP-017
LOG-01152,2024-03-07,야간,EQ-A03,PRD-005,408,295,283.0,12,480,335.8,20.0,OP-004
LOG-01153,2024-03-07,야간,EQ-A04,PRD-006,1224,905,892.0,13,480,356.9,15.0,OP-012
LOG-01154,2024-03-07,야간,EQ-B03,PRD-004,699,719,696.0,23,480,419.8,20.0,OP-008
LOG-01155,2024-03-07,야간,EQ-B04,PRD-003,979,984,980.0,4,480,427.6,30.0,OP-016
LOG-01156,2024-03-07,야간,EQ-C01,PRD-001,816,682,669.0,13,480,364.7,25.0,OP-015
LOG-01157,2024-03-07,야간,EQ-C02,PRD-003,979,961,950.0,11,480,430.9,20.0,OP-020
LOG-01158,2024-03-07,야간,EQ-C03,PRD-005,408,361,351.0,10,480,370.3,25.0,OP-014
LOG-01159,2024-03-07,야간,EQ-C04,PRD-006,1224,223,220.0,3,480,405.4,20.0,OP-018
LOG-01160,2024-03-08,주간,EQ-A01,PRD-003,979,718,715.0,3,480,330.8,25.0,OP-007
LOG-01161,2024-03-08,주간,EQ-A02,PRD-001,816,636,626.0,10,480,367.1,15.0,OP-020
LOG-01162,2024-03-08,주간,EQ-A03,PRD-004,699,545,525.0,20,480,347.7,15.0,OP-017
LOG-01163,2024-03-08,주간,EQ-A04,PRD-006,1224,1030,1010.0,20,480,361.2,20.0,OP-017
LOG-01164,2024-03-08,주간,EQ-B01,PRD-003,979,916,910.0,6,480,433.0,15.0,OP-012
LOG-01165,2024-03-08,주간,EQ-B02,PRD-001,816,713,703.0,10,480,384.0,15.0,OP-019
LOG-01166,2024-03-08,주간,EQ-B03,PRD-004,699,722,708.0,14,480,460.2,15.0,OP-002
LOG-01167,2024-03-08,주간,EQ-B04,PRD-003,979,910,908.0,2,480,388.9,15.0,OP-019
LOG-01168,2024-03-08,주간,EQ-C01,PRD-003,979,924,907.0,17,480,407.8,25.0,OP-005
LOG-01169,2024-03-08,주간,EQ-C02,PRD-001,816,686,673.0,13,480,396.8,15.0,OP-011
LOG-01170,2024-03-08,주간,EQ-C03,PRD-005,408,401,392.0,9,480,408.4,25.0,OP-004
LOG-01171,2024-03-08,주간,EQ-C04,PRD-003,979,991,990.0,1,480,425.9,15.0,OP-019
LOG-01172,2024-03-08,야간,EQ-A01,PRD-002,544,386,376.0,10,480,335.3,30.0,OP-003
LOG-01173,2024-03-08,야간,EQ-A02,PRD-003,979,706,694.0,12,480,343.2,25.0,OP-015
LOG-01174,2024-03-08,야간,EQ-A03,PRD-004,699,495,477.0,18,480,332.8,15.0,OP-015
LOG-01175,2024-03-08,야간,EQ-A04,PRD-003,979,764,751.0,13,480,390.6,15.0,OP-017
LOG-01176,2024-03-08,야간,EQ-B01,PRD-002,544,434,427.0,7,480,356.5,15.0,OP-015
LOG-01177,2024-03-08,야간,EQ-B02,PRD-003,979,982,972.0,10,480,417.5,15.0,OP-002
LOG-01178,2024-03-08,야간,EQ-B03,PRD-005,408,411,402.0,9,480,433.6,30.0,OP-010
LOG-01179,2024-03-08,야간,EQ-B04,PRD-003,979,1027,1017.0,10,480,428.9,20.0,OP-013
LOG-01180,2024-03-08,야간,EQ-C01,PRD-002,544,516,502.0,14,480,395.4,15.0,OP-001
LOG-01181,2024-03-08,야간,EQ-C02,PRD-003,979,982,968.0,14,480,429.0,20.0,OP-007
LOG-01182,2024-03-08,야간,EQ-C03,PRD-004,699,641,616.0,25,480,407.7,20.0,OP-002
LOG-01183,2024-03-08,야간,EQ-C04,PRD-006,1224,1090,1076.0,14,480,389.8,15.0,OP-012
LOG-01184,2024-03-09,주간,EQ-A01,PRD-003,979,808,793.0,15,480,383.1,40.0,OP-003
