operation_id,equipment_id,start_time,end_time,operation_status,stop_reason,stop_category,operator_id,notes,created_at
779,PRESS-001,2024-01-22 23:00:22,2024-01-22 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:53
780,PRESS-002,2024-01-22 08:00:00,2024-01-22 11:00:53,RUNNING,,,OP001,,2026-01-30 00:43:53
781,PRESS-002,2024-01-22 11:02:53,2024-01-22 11:52:18,IDLE,작업 지시 대기,기타,OP001,,2026-01-30 00:43:53
782,PRESS-002,2024-01-22 11:54:18,2024-01-22 12:45:11,SETUP,조정 작업,계획정지,OP002,,2026-01-30 00:43:53
783,PRESS-002,2024-01-22 12:50:11,2024-01-22 14:08:09,RUNNING,,,OP001,,2026-01-30 00:43:53
784,PRESS-002,2024-01-22 14:11:09,2024-01-22 14:43:36,IDLE,전공정 대기,기타,OP003,,2026-01-30 00:43:53
785,PRESS-002,2024-01-22 14:45:36,2024-01-22 15:47:21,RUNNING,,,OP001,,2026-01-30 00:43:53
786,PRESS-002,2024-01-22 15:50:21,2024-01-22 17:49:30,RUNNING,,,OP002,,2026-01-30 00:43:53
787,PRESS-002,2024-01-22 17:57:30,2024-01-22 20:10:51,MAINTENANCE,정기 점검,계획정지,OP009,,2026-01-30 00:43:53
788,ASM-001,2024-01-22 08:00:00,2024-01-22 09:48:55,RUNNING,,,OP010,,2026-01-30 00:43:53
789,ASM-001,2024-01-22 09:55:55,2024-01-22 13:19:54,RUNNING,,,OP010,,2026-01-30 00:43:53
790,ASM-001,2024-01-22 13:22:54,2024-01-22 17:19:35,RUNNING,,,OP001,,2026-01-30 00:43:53
791,ASM-001,2024-01-22 17:22:35,2024-01-22 20:47:00,RUNNING,,,OP010,,2026-01-30 00:43:53
792,ASM-001,2024-01-22 20:55:00,2024-01-22 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:53
793,INJ-001,2024-01-23 08:00:00,2024-01-23 08:56:10,IDLE,작업 지시 대기,기타,OP010,,2026-01-30 00:43:53
794,INJ-001,2024-01-23 08:58:10,2024-01-23 10:57:07,MAINTENANCE,정기 점검,계획정지,OP009,,2026-01-30 00:43:53
795,INJ-001,2024-01-23 10:58:07,2024-01-23 11:57:03,IDLE,휴식,계획정지,OP002,,2026-01-30 00:43:53
796,INJ-001,2024-01-23 12:03:03,2024-01-23 14:20:58,RUNNING,,,OP001,,2026-01-30 00:43:53
797,INJ-001,2024-01-23 14:24:58,2024-01-23 15:51:44,RUNNING,,,OP010,,2026-01-30 00:43:53
798,INJ-001,2024-01-23 16:00:44,2024-01-23 16:37:00,IDLE,자재 대기,자재대기,OP002,,2026-01-30 00:43:53
799,INJ-002,2024-01-23 08:00:00,2024-01-23 08:35:20,SETUP,시운전,계획정지,OP003,,2026-01-30 00:43:53
800,INJ-002,2024-01-23 08:40:20,2024-01-23 11:19:26,RUNNING,,,OP002,,2026-01-30 00:43:53
801,INJ-002,2024-01-23 11:26:26,2024-01-23 12:40:37,RUNNING,,,OP002,,2026-01-30 00:43:53
802,INJ-002,2024-01-23 12:48:37,2024-01-23 13:15:47,IDLE,점심시간,계획정지,OP010,,2026-01-30 00:43:53
803,INJ-002,2024-01-23 13:23:47,2024-01-23 13:59:10,BREAKDOWN,전기 이상,고장정지,OP009,,2026-01-30 00:43:53
804,INJ-002,2024-01-23 14:08:10,2024-01-23 17:30:41,RUNNING,,,OP001,,2026-01-30 00:43:53
805,INJ-002,2024-01-23 17:40:41,2024-01-23 20:38:31,RUNNING,,,OP002,,2026-01-30 00:43:53
806,INJ-002,2024-01-23 20:46:31,2024-01-23 21:39:02,IDLE,자재 대기,자재대기,OP004,,2026-01-30 00:43:53
807,INJ-002,2024-01-23 21:45:02,2024-01-23 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
808,PRESS-001,2024-01-23 08:00:00,2024-01-23 09:00:23,RUNNING,,,OP002,,2026-01-30 00:43:53
809,PRESS-001,2024-01-23 09:06:23,2024-01-23 09:52:05,IDLE,전공정 대기,기타,OP003,,2026-01-30 00:43:53
810,PRESS-001,2024-01-23 09:53:05,2024-01-23 10:17:18,IDLE,점심시간,계획정지,OP001,,2026-01-30 00:43:53
811,PRESS-001,2024-01-23 10:21:18,2024-01-23 12:00:06,RUNNING,,,OP010,,2026-01-30 00:43:53
812,PRESS-001,2024-01-23 12:04:06,2024-01-23 13:28:49,SETUP,시운전,계획정지,OP001,,2026-01-30 00:43:53
813,PRESS-001,2024-01-23 13:38:49,2024-01-23 16:01:09,RUNNING,,,OP010,,2026-01-30 00:43:53
814,PRESS-001,2024-01-23 16:11:09,2024-01-23 17:07:20,SETUP,시운전,계획정지,OP001,,2026-01-30 00:43:53
815,PRESS-001,2024-01-23 17:08:20,2024-01-23 20:39:19,RUNNING,,,OP010,,2026-01-30 00:43:53
816,PRESS-001,2024-01-23 20:47:19,2024-01-23 21:27:05,IDLE,작업 지시 대기,기타,OP006,,2026-01-30 00:43:53
817,PRESS-002,2024-01-23 08:00:00,2024-01-23 10:30:44,RUNNING,,,OP003,,2026-01-30 00:43:53
818,PRESS-002,2024-01-23 10:37:44,2024-01-23 12:26:59,RUNNING,,,OP002,,2026-01-30 00:43:53
819,PRESS-002,2024-01-23 12:32:59,2024-01-23 13:04:47,IDLE,작업 지시 대기,기타,OP002,,2026-01-30 00:43:53
820,PRESS-002,2024-01-23 13:13:47,2024-01-23 16:21:56,RUNNING,,,OP003,,2026-01-30 00:43:53
821,PRESS-002,2024-01-23 16:30:56,2024-01-23 18:08:41,RUNNING,,,OP002,,2026-01-30 00:43:53
822,PRESS-002,2024-01-23 18:13:41,2024-01-23 22:10:19,RUNNING,,,OP002,,2026-01-30 00:43:53
823,ASM-001,2024-01-23 08:00:00,2024-01-23 11:07:51,RUNNING,,,OP003,,2026-01-30 00:43:53
824,ASM-001,2024-01-23 11:13:51,2024-01-23 14:15:13,RUNNING,,,OP010,,2026-01-30 00:43:53
825,ASM-001,2024-01-23 14:24:13,2024-01-23 17:49:43,RUNNING,,,OP010,,2026-01-30 00:43:53
826,ASM-001,2024-01-23 17:58:43,2024-01-23 19:24:52,RUNNING,,,OP010,,2026-01-30 00:43:53
827,ASM-001,2024-01-23 19:25:52,2024-01-23 23:22:55,RUNNING,,,OP002,,2026-01-30 00:43:53
828,ASM-001,2024-01-23 23:27:55,2024-01-23 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:53
829,INJ-001,2024-01-24 08:00:00,2024-01-24 10:02:24,BREAKDOWN,전기 이상,고장정지,OP009,,2026-01-30 00:43:53
830,INJ-001,2024-01-24 10:11:24,2024-01-24 10:34:49,IDLE,휴식,계획정지,OP010,,2026-01-30 00:43:53
831,INJ-001,2024-01-24 10:39:49,2024-01-24 14:26:35,RUNNING,,,OP001,,2026-01-30 00:43:53
832,INJ-001,2024-01-24 14:33:35,2024-01-24 18:27:26,RUNNING,,,OP003,,2026-01-30 00:43:53
833,INJ-001,2024-01-24 18:28:26,2024-01-24 20:04:59,RUNNING,,,OP003,,2026-01-30 00:43:53
834,INJ-001,2024-01-24 20:12:59,2024-01-24 20:51:13,IDLE,전공정 대기,기타,OP006,,2026-01-30 00:43:53
835,INJ-001,2024-01-24 21:01:13,2024-01-24 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
836,INJ-002,2024-01-24 08:00:00,2024-01-24 09:33:39,RUNNING,,,OP001,,2026-01-30 00:43:53
837,INJ-002,2024-01-24 09:36:39,2024-01-24 10:14:45,SETUP,금형 교체,계획정지,OP010,,2026-01-30 00:43:53
838,INJ-002,2024-01-24 10:19:45,2024-01-24 11:20:46,RUNNING,,,OP003,,2026-01-30 00:43:53
839,INJ-002,2024-01-24 11:28:46,2024-01-24 12:29:44,SETUP,제품 변경,계획정지,OP003,,2026-01-30 00:43:53
840,INJ-002,2024-01-24 12:39:44,2024-01-24 12:55:14,IDLE,휴식,계획정지,OP003,,2026-01-30 00:43:53
841,INJ-002,2024-01-24 13:01:14,2024-01-24 15:34:57,RUNNING,,,OP002,,2026-01-30 00:43:53
842,INJ-002,2024-01-24 15:43:57,2024-01-24 17:00:30,RUNNING,,,OP010,,2026-01-30 00:43:53
843,INJ-002,2024-01-24 17:04:30,2024-01-24 17:30:35,IDLE,전공정 대기,기타,OP003,,2026-01-30 00:43:53
844,INJ-002,2024-01-24 17:40:35,2024-01-24 19:01:14,RUNNING,,,OP001,,2026-01-30 00:43:53
845,PRESS-001,2024-01-24 08:00:00,2024-01-24 11:52:36,RUNNING,,,OP002,,2026-01-30 00:43:53
846,PRESS-001,2024-01-24 11:58:36,2024-01-24 14:08:03,RUNNING,,,OP001,,2026-01-30 00:43:53
847,PRESS-001,2024-01-24 14:17:03,2024-01-24 16:04:12,BREAKDOWN,기계 파손,고장정지,OP009,,2026-01-30 00:43:53
848,PRESS-001,2024-01-24 16:13:12,2024-01-24 18:06:33,RUNNING,,,OP001,,2026-01-30 00:43:53
849,PRESS-001,2024-01-24 18:10:33,2024-01-24 22:01:14,RUNNING,,,OP001,,2026-01-30 00:43:53
850,PRESS-001,2024-01-24 22:04:14,2024-01-24 22:46:20,IDLE,휴식,계획정지,OP004,,2026-01-30 00:43:53
851,PRESS-001,2024-01-24 22:50:20,2024-01-24 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:53
852,PRESS-002,2024-01-24 08:00:00,2024-01-24 10:56:22,RUNNING,,,OP010,,2026-01-30 00:43:53
853,PRESS-002,2024-01-24 10:58:22,2024-01-24 11:19:06,SETUP,시운전,계획정지,OP003,,2026-01-30 00:43:53
854,PRESS-002,2024-01-24 11:21:06,2024-01-24 14:01:33,RUNNING,,,OP003,,2026-01-30 00:43:53
855,PRESS-002,2024-01-24 14:11:33,2024-01-24 14:45:13,IDLE,점심시간,계획정지,OP010,,2026-01-30 00:43:53
856,PRESS-002,2024-01-24 14:52:13,2024-01-24 17:02:19,RUNNING,,,OP001,,2026-01-30 00:43:53
857,PRESS-002,2024-01-24 17:04:19,2024-01-24 20:20:24,RUNNING,,,OP001,,2026-01-30 00:43:53
858,ASM-001,2024-01-24 08:00:00,2024-01-24 09:13:28,BREAKDOWN,기계 파손,고장정지,OP009,,2026-01-30 00:43:53
859,ASM-001,2024-01-24 09:18:28,2024-01-24 12:36:13,RUNNING,,,OP003,,2026-01-30 00:43:53
860,ASM-001,2024-01-24 12:44:13,2024-01-24 15:09:32,RUNNING,,,OP001,,2026-01-30 00:43:53
861,ASM-001,2024-01-24 15:18:32,2024-01-24 18:41:57,RUNNING,,,OP010,,2026-01-30 00:43:53
862,ASM-001,2024-01-24 18:50:57,2024-01-24 20:44:36,RUNNING,,,OP002,,2026-01-30 00:43:53
863,ASM-001,2024-01-24 20:50:36,2024-01-24 21:39:05,BREAKDOWN,기계 파손,고장정지,OP009,,2026-01-30 00:43:53
864,INJ-001,2024-01-25 08:00:00,2024-01-25 09:54:50,RUNNING,,,OP001,,2026-01-30 00:43:53
865,INJ-001,2024-01-25 10:00:50,2024-01-25 11:29:48,RUNNING,,,OP002,,2026-01-30 00:43:53
866,INJ-001,2024-01-25 11:33:48,2024-01-25 13:08:47,RUNNING,,,OP003,,2026-01-30 00:43:53
867,INJ-001,2024-01-25 13:11:47,2024-01-25 16:45:02,RUNNING,,,OP001,,2026-01-30 00:43:53
868,INJ-001,2024-01-25 16:54:02,2024-01-25 18:46:21,RUNNING,,,OP001,,2026-01-30 00:43:53
869,INJ-001,2024-01-25 18:48:21,2024-01-25 21:58:58,RUNNING,,,OP002,,2026-01-30 00:43:53
870,INJ-001,2024-01-25 22:06:58,2024-01-25 23:32:37,MAINTENANCE,예방 정비,계획정지,OP009,,2026-01-30 00:43:53
871,INJ-001,2024-01-25 23:34:37,2024-01-25 23:59:59,SETUP,시운전,계획정지,OP005,,2026-01-30 00:43:53
872,INJ-002,2024-01-25 08:00:00,2024-01-25 11:25:23,RUNNING,,,OP003,,2026-01-30 00:43:53
873,INJ-002,2024-01-25 11:32:23,2024-01-25 13:16:41,RUNNING,,,OP003,,2026-01-30 00:43:53
874,INJ-002,2024-01-25 13:20:41,2024-01-25 13:39:08,IDLE,전공정 대기,기타,OP003,,2026-01-30 00:43:53
875,INJ-002,2024-01-25 13:45:08,2024-01-25 14:20:31,IDLE,전공정 대기,기타,OP003,,2026-01-30 00:43:53
876,INJ-002,2024-01-25 14:22:31,2024-01-25 17:54:02,RUNNING,,,OP001,,2026-01-30 00:43:53
877,INJ-002,2024-01-25 17:57:02,2024-01-25 19:19:16,SETUP,금형 교체,계획정지,OP001,,2026-01-30 00:43:53
878,INJ-002,2024-01-25 19:28:16,2024-01-25 22:46:43,RUNNING,,,OP010,,2026-01-30 00:43:53
879,INJ-002,2024-01-25 22:50:43,2024-01-25 23:25:23,IDLE,휴식,계획정지,OP006,,2026-01-30 00:43:53
880,INJ-002,2024-01-25 23:28:23,2024-01-25 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:53
881,PRESS-001,2024-01-25 08:00:00,2024-01-25 10:11:25,RUNNING,,,OP001,,2026-01-30 00:43:53
882,PRESS-001,2024-01-25 10:20:25,2024-01-25 13:53:03,RUNNING,,,OP002,,2026-01-30 00:43:53
883,PRESS-001,2024-01-25 14:03:03,2024-01-25 16:23:22,RUNNING,,,OP002,,2026-01-30 00:43:53
884,PRESS-001,2024-01-25 16:26:22,2024-01-25 19:38:50,RUNNING,,,OP002,,2026-01-30 00:43:53
885,PRESS-001,2024-01-25 19:46:50,2024-01-25 20:26:16,BREAKDOWN,전기 이상,고장정지,OP009,,2026-01-30 00:43:53
886,PRESS-001,2024-01-25 20:32:16,2024-01-25 22:09:29,RUNNING,,,OP006,,2026-01-30 00:43:53
887,PRESS-001,2024-01-25 22:15:29,2024-01-25 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:53
888,PRESS-002,2024-01-25 08:00:00,2024-01-25 11:30:16,RUNNING,,,OP003,,2026-01-30 00:43:53
889,PRESS-002,2024-01-25 11:35:16,2024-01-25 13:43:04,RUNNING,,,OP002,,2026-01-30 00:43:53
890,PRESS-002,2024-01-25 13:50:04,2024-01-25 16:23:04,RUNNING,,,OP001,,2026-01-30 00:43:53
891,PRESS-002,2024-01-25 16:30:04,2024-01-25 17:46:54,SETUP,시운전,계획정지,OP003,,2026-01-30 00:43:53
892,PRESS-002,2024-01-25 17:52:54,2024-01-25 21:32:36,RUNNING,,,OP010,,2026-01-30 00:43:53
893,PRESS-002,2024-01-25 21:33:36,2024-01-25 23:52:47,RUNNING,,,OP004,,2026-01-30 00:43:53
894,PRESS-002,2024-01-25 23:56:47,2024-01-25 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
895,ASM-001,2024-01-25 08:00:00,2024-01-25 10:58:59,RUNNING,,,OP001,,2026-01-30 00:43:53
896,ASM-001,2024-01-25 11:05:59,2024-01-25 11:40:59,IDLE,자재 대기,자재대기,OP010,,2026-01-30 00:43:53
897,ASM-001,2024-01-25 11:50:59,2024-01-25 12:55:01,RUNNING,,,OP010,,2026-01-30 00:43:53
898,ASM-001,2024-01-25 12:56:01,2024-01-25 14:20:17,RUNNING,,,OP002,,2026-01-30 00:43:53
899,ASM-001,2024-01-25 14:29:17,2024-01-25 15:39:20,RUNNING,,,OP002,,2026-01-30 00:43:53
900,ASM-001,2024-01-25 15:44:20,2024-01-25 16:38:30,IDLE,자재 대기,자재대기,OP001,,2026-01-30 00:43:53
901,ASM-001,2024-01-25 16:43:30,2024-01-25 18:03:57,SETUP,설정 변경,계획정지,OP010,,2026-01-30 00:43:53
902,INJ-001,2024-01-26 08:00:00,2024-01-26 08:41:54,IDLE,휴식,계획정지,OP002,,2026-01-30 00:43:53
903,INJ-001,2024-01-26 08:50:54,2024-01-26 12:36:56,RUNNING,,,OP003,,2026-01-30 00:43:53
904,INJ-001,2024-01-26 12:46:56,2024-01-26 14:55:00,RUNNING,,,OP002,,2026-01-30 00:43:53
905,INJ-001,2024-01-26 14:58:00,2024-01-26 17:32:06,RUNNING,,,OP002,,2026-01-30 00:43:53
906,INJ-001,2024-01-26 17:41:06,2024-01-26 20:30:05,RUNNING,,,OP002,,2026-01-30 00:43:53
907,INJ-001,2024-01-26 20:33:05,2024-01-26 23:21:03,RUNNING,,,OP006,,2026-01-30 00:43:53
908,INJ-001,2024-01-26 23:30:03,2024-01-26 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:53
909,INJ-002,2024-01-26 08:00:00,2024-01-26 11:41:27,RUNNING,,,OP001,,2026-01-30 00:43:53
910,INJ-002,2024-01-26 11:48:27,2024-01-26 15:25:55,RUNNING,,,OP003,,2026-01-30 00:43:53
911,INJ-002,2024-01-26 15:34:55,2024-01-26 18:57:02,RUNNING,,,OP010,,2026-01-30 00:43:53
912,INJ-002,2024-01-26 19:04:02,2024-01-26 21:20:37,RUNNING,,,OP001,,2026-01-30 00:43:53
913,INJ-002,2024-01-26 21:25:37,2024-01-26 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:53
914,PRESS-001,2024-01-26 08:00:00,2024-01-26 09:46:24,RUNNING,,,OP010,,2026-01-30 00:43:53
915,PRESS-001,2024-01-26 09:47:24,2024-01-26 10:24:21,IDLE,휴식,계획정지,OP001,,2026-01-30 00:43:53
916,PRESS-001,2024-01-26 10:31:21,2024-01-26 12:44:56,RUNNING,,,OP003,,2026-01-30 00:43:53
917,PRESS-001,2024-01-26 12:46:56,2024-01-26 14:33:58,RUNNING,,,OP003,,2026-01-30 00:43:53
918,PRESS-001,2024-01-26 14:42:58,2024-01-26 17:33:07,RUNNING,,,OP003,,2026-01-30 00:43:53
919,PRESS-001,2024-01-26 17:40:07,2024-01-26 18:00:41,IDLE,휴식,계획정지,OP010,,2026-01-30 00:43:53
920,PRESS-001,2024-01-26 18:09:41,2024-01-26 22:07:37,RUNNING,,,OP003,,2026-01-30 00:43:53
921,PRESS-001,2024-01-26 22:17:37,2024-01-26 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
922,PRESS-002,2024-01-26 08:00:00,2024-01-26 08:22:17,IDLE,작업 지시 대기,기타,OP001,,2026-01-30 00:43:53
923,PRESS-002,2024-01-26 08:29:17,2024-01-26 08:49:00,IDLE,휴식,계획정지,OP001,,2026-01-30 00:43:53
924,PRESS-002,2024-01-26 08:50:00,2024-01-26 09:06:14,IDLE,점심시간,계획정지,OP010,,2026-01-30 00:43:53
925,PRESS-002,2024-01-26 09:11:14,2024-01-26 12:00:51,RUNNING,,,OP001,,2026-01-30 00:43:53
926,PRESS-002,2024-01-26 12:07:51,2024-01-26 12:54:01,IDLE,휴식,계획정지,OP003,,2026-01-30 00:43:53
927,PRESS-002,2024-01-26 13:04:01,2024-01-26 15:59:16,RUNNING,,,OP002,,2026-01-30 00:43:53
928,ASM-001,2024-01-26 08:00:00,2024-01-26 09:35:03,RUNNING,,,OP003,,2026-01-30 00:43:53
929,ASM-001,2024-01-26 09:45:03,2024-01-26 12:35:47,RUNNING,,,OP002,,2026-01-30 00:43:53
930,ASM-001,2024-01-26 12:36:47,2024-01-26 16:32:24,RUNNING,,,OP001,,2026-01-30 00:43:53
931,ASM-001,2024-01-26 16:34:24,2024-01-26 17:05:51,IDLE,자재 대기,자재대기,OP010,,2026-01-30 00:43:53
932,ASM-001,2024-01-26 17:09:51,2024-01-26 20:55:19,RUNNING,,,OP001,,2026-01-30 00:43:53
933,ASM-001,2024-01-26 21:04:19,2024-01-26 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
934,INJ-001,2024-01-27 08:00:00,2024-01-27 08:50:44,SETUP,설정 변경,계획정지,OP002,,2026-01-30 00:43:53
935,INJ-001,2024-01-27 08:57:44,2024-01-27 10:29:14,RUNNING,,,OP003,,2026-01-30 00:43:53
936,INJ-001,2024-01-27 10:38:14,2024-01-27 13:08:49,RUNNING,,,OP001,,2026-01-30 00:43:53
937,INJ-001,2024-01-27 13:14:49,2024-01-27 14:00:08,IDLE,전공정 대기,기타,OP003,,2026-01-30 00:43:53
938,INJ-001,2024-01-27 14:07:08,2024-01-27 17:23:29,RUNNING,,,OP002,,2026-01-30 00:43:53
939,INJ-001,2024-01-27 17:31:29,2024-01-27 19:58:14,RUNNING,,,OP001,,2026-01-30 00:43:53
940,INJ-001,2024-01-27 20:03:14,2024-01-27 23:25:11,RUNNING,,,OP006,,2026-01-30 00:43:53
941,INJ-001,2024-01-27 23:29:11,2024-01-27 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:53
942,INJ-002,2024-01-27 08:00:00,2024-01-27 11:06:08,RUNNING,,,OP001,,2026-01-30 00:43:53
943,INJ-002,2024-01-27 11:11:08,2024-01-27 13:22:57,RUNNING,,,OP001,,2026-01-30 00:43:53
944,INJ-002,2024-01-27 13:28:57,2024-01-27 15:54:44,RUNNING,,,OP002,,2026-01-30 00:43:53
945,INJ-002,2024-01-27 16:00:44,2024-01-27 17:33:38,RUNNING,,,OP003,,2026-01-30 00:43:53
946,INJ-002,2024-01-27 17:37:38,2024-01-27 19:19:54,RUNNING,,,OP002,,2026-01-30 00:43:53
947,INJ-002,2024-01-27 19:23:54,2024-01-27 21:39:10,MAINTENANCE,예방 정비,계획정지,OP009,,2026-01-30 00:43:53
948,INJ-002,2024-01-27 21:45:10,2024-01-27 23:06:45,RUNNING,,,OP004,,2026-01-30 00:43:53
949,INJ-002,2024-01-27 23:08:45,2024-01-27 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
950,PRESS-001,2024-01-27 08:00:00,2024-01-27 08:35:37,IDLE,전공정 대기,기타,OP003,,2026-01-30 00:43:53
951,PRESS-001,2024-01-27 08:45:37,2024-01-27 09:16:43,IDLE,휴식,계획정지,OP003,,2026-01-30 00:43:53
952,PRESS-001,2024-01-27 09:26:43,2024-01-27 11:52:49,RUNNING,,,OP010,,2026-01-30 00:43:53
953,PRESS-001,2024-01-27 12:01:49,2024-01-27 14:12:41,RUNNING,,,OP003,,2026-01-30 00:43:53
954,PRESS-001,2024-01-27 14:15:41,2024-01-27 17:21:22,RUNNING,,,OP001,,2026-01-30 00:43:53
955,PRESS-001,2024-01-27 17:29:22,2024-01-27 18:31:30,RUNNING,,,OP001,,2026-01-30 00:43:53
956,PRESS-001,2024-01-27 18:35:30,2024-01-27 20:34:05,RUNNING,,,OP001,,2026-01-30 00:43:53
957,PRESS-001,2024-01-27 20:44:05,2024-01-27 21:21:29,SETUP,조정 작업,계획정지,OP004,,2026-01-30 00:43:53
958,PRESS-001,2024-01-27 21:31:29,2024-01-27 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:53
959,PRESS-002,2024-01-27 08:00:00,2024-01-27 08:33:38,IDLE,점심시간,계획정지,OP003,,2026-01-30 00:43:53
960,PRESS-002,2024-01-27 08:43:38,2024-01-27 12:10:11,RUNNING,,,OP002,,2026-01-30 00:43:53
961,PRESS-002,2024-01-27 12:15:11,2024-01-27 12:34:11,IDLE,점심시간,계획정지,OP002,,2026-01-30 00:43:53
962,PRESS-002,2024-01-27 12:37:11,2024-01-27 14:08:58,RUNNING,,,OP001,,2026-01-30 00:43:53
963,PRESS-002,2024-01-27 14:16:58,2024-01-27 17:38:20,RUNNING,,,OP003,,2026-01-30 00:43:53
964,PRESS-002,2024-01-27 17:43:20,2024-01-27 19:55:03,RUNNING,,,OP001,,2026-01-30 00:43:53
965,PRESS-002,2024-01-27 19:58:03,2024-01-27 22:23:49,RUNNING,,,OP003,,2026-01-30 00:43:53
966,PRESS-002,2024-01-27 22:25:49,2024-01-27 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:53
967,ASM-001,2024-01-27 08:00:00,2024-01-27 10:01:56,RUNNING,,,OP003,,2026-01-30 00:43:53
968,ASM-001,2024-01-27 10:08:56,2024-01-27 12:52:46,RUNNING,,,OP002,,2026-01-30 00:43:53
969,ASM-001,2024-01-27 13:01:46,2024-01-27 15:05:41,RUNNING,,,OP003,,2026-01-30 00:43:53
970,ASM-001,2024-01-27 15:14:41,2024-01-27 18:54:49,RUNNING,,,OP010,,2026-01-30 00:43:53
971,ASM-001,2024-01-27 19:01:49,2024-01-27 21:55:32,RUNNING,,,OP010,,2026-01-30 00:43:53
972,ASM-001,2024-01-27 21:58:32,2024-01-27 22:39:55,IDLE,점심시간,계획정지,OP006,,2026-01-30 00:43:53
973,ASM-001,2024-01-27 22:46:55,2024-01-27 23:51:09,BREAKDOWN,유압 누유,고장정지,OP009,,2026-01-30 00:43:53
974,ASM-001,2024-01-27 23:57:09,2024-01-27 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
975,INJ-001,2024-01-28 08:00:00,2024-01-28 08:31:52,IDLE,전공정 대기,기타,OP010,,2026-01-30 00:43:53
976,INJ-001,2024-01-28 08:34:52,2024-01-28 11:25:56,BREAKDOWN,유압 누유,고장정지,OP009,,2026-01-30 00:43:53
977,INJ-001,2024-01-28 11:27:56,2024-01-28 12:46:28,RUNNING,,,OP010,,2026-01-30 00:43:53
978,INJ-001,2024-01-28 12:48:28,2024-01-28 13:37:29,IDLE,자재 대기,자재대기,OP001,,2026-01-30 00:43:53
979,INJ-001,2024-01-28 13:46:29,2024-01-28 14:29:07,BREAKDOWN,센서 오류,고장정지,OP009,,2026-01-30 00:43:53
980,INJ-001,2024-01-28 14:36:07,2024-01-28 17:48:53,RUNNING,,,OP002,,2026-01-30 00:43:53
981,INJ-001,2024-01-28 17:56:53,2024-01-28 20:31:42,RUNNING,,,OP002,,2026-01-30 00:43:53
982,INJ-001,2024-01-28 20:34:42,2024-01-28 22:38:56,RUNNING,,,OP006,,2026-01-30 00:43:53
983,INJ-002,2024-01-28 08:00:00,2024-01-28 10:38:44,RUNNING,,,OP003,,2026-01-30 00:43:53
984,INJ-002,2024-01-28 10:41:44,2024-01-28 11:24:01,IDLE,작업 지시 대기,기타,OP010,,2026-01-30 00:43:53
985,INJ-002,2024-01-28 11:34:01,2024-01-28 15:17:38,RUNNING,,,OP003,,2026-01-30 00:43:53
986,INJ-002,2024-01-28 15:25:38,2024-01-28 17:45:10,RUNNING,,,OP001,,2026-01-30 00:43:53
987,INJ-002,2024-01-28 17:51:10,2024-01-28 19:45:48,RUNNING,,,OP002,,2026-01-30 00:43:53
988,INJ-002,2024-01-28 19:46:48,2024-01-28 21:48:42,RUNNING,,,OP002,,2026-01-30 00:43:53
989,INJ-002,2024-01-28 21:56:42,2024-01-28 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:53
990,PRESS-001,2024-01-28 08:00:00,2024-01-28 11:23:38,RUNNING,,,OP010,,2026-01-30 00:43:53
991,PRESS-001,2024-01-28 11:33:38,2024-01-28 14:12:18,RUNNING,,,OP001,,2026-01-30 00:43:53
992,PRESS-001,2024-01-28 14:16:18,2024-01-28 16:27:22,RUNNING,,,OP010,,2026-01-30 00:43:53
993,PRESS-001,2024-01-28 16:30:22,2024-01-28 16:54:59,IDLE,점심시간,계획정지,OP002,,2026-01-30 00:43:53
994,PRESS-001,2024-01-28 17:01:59,2024-01-28 18:53:13,RUNNING,,,OP003,,2026-01-30 00:43:53
995,PRESS-001,2024-01-28 19:02:13,2024-01-28 19:20:47,IDLE,자재 대기,자재대기,OP002,,2026-01-30 00:43:53
996,PRESS-001,2024-01-28 19:22:47,2024-01-28 21:11:46,RUNNING,,,OP010,,2026-01-30 00:43:53
997,PRESS-001,2024-01-28 21:21:46,2024-01-28 22:25:15,RUNNING,,,OP005,,2026-01-30 00:43:53
998,PRESS-002,2024-01-28 08:00:00,2024-01-28 09:50:46,RUNNING,,,OP001,,2026-01-30 00:43:53
999,PRESS-002,2024-01-28 09:53:46,2024-01-28 10:13:00,IDLE,작업 지시 대기,기타,OP001,,2026-01-30 00:43:53
